-932.9412125029	1081.9092812451	
-931.0167773184	1082.4521800390	
-929.0719035695	1082.9241759832	
-927.1249683285	1083.3861806478	
-925.1697871320	1083.8082201760	
-923.2104829550	1084.2102771401	
-921.2377547892	1084.5433893828	
-919.2567198670	1084.8265330479	
-917.2714464478	1085.0706876015	
-915.2851787603	1085.3158485817	
-913.2914101079	1085.4790238810	
-911.2954462042	1085.6102003220	
-909.2961590299	1085.6883767506	
-907.2968475295	1085.7625518001	
-905.2961344063	1085.7707102030	
-903.2961237123	1085.7298456477	
-901.2968883998	1085.6519622680	
-899.2994105795	1085.5340529543	
-897.3028844550	1085.4081348037	
-895.3119652033	1085.2171577859	
-893.3286109503	1084.9541073286	
-891.3491060721	1084.6660239438	
-889.3734444913	1084.3519072790	
-887.4054938264	1083.9897254450	
-885.4501767630	1083.5664435566	
-883.4987637939	1083.1271318386	
-881.5492785497	1082.6758038213	
-879.6173982319	1082.1583436339	
-877.6913558176	1081.6138376653	
-875.7878957319	1080.9991677443	
-873.8854177467	1080.3814907077	
-871.9907905125	1079.7387564167	
-870.1109070135	1079.0529161138	
-868.2487621936	1078.3229512131	
-866.3944802881	1077.5699297469	
-864.5500680679	1076.7948399004	
-862.7244131138	1075.9786204093	
-860.9105859726	1075.1333179671	
-859.1105873366	1074.2589204131	
-857.3105947763	1073.3855231990	
-855.5293838034	1072.4749977167	
-853.7639959447	1071.5343646181	
-852.0174018315	1070.5586039433	
-850.2816899085	1069.5627694936	
-848.5529135145	1068.5558886918	
-846.8370078409	1067.5269212689	
-845.1399323955	1066.4688283309	
-843.4596864867	1065.3816220428	
-841.7804409204	1064.2944096700	
-840.1229962180	1063.1730518238	
-838.4675400408	1062.0496811210	
-836.8448155601	1060.8800939312	
-835.2220849961	1059.7095063933	
-833.6142379998	1058.5188207626	
-832.0083795343	1057.3261222766	
